date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:57:37	594/594	---MC-	200	added ('OK')	application/json	date:Thu,%2016%20May%202024%2009:27:35%20GMT	https://billsakshi.com/wp-json/wp/v2/categories/6	/home/ramps/Desktop/bilsakshi/billsakshi.com/wp-json/wp/v2/categories/6.json	(from https://billsakshi.com/category/marketing/)
14:57:37	21226/21226	---M-Z	200	added ('OK')	application/rss+xml	etag:%22a8838516f15beb53164e920f5f009901-gzip%22	https://billsakshi.com/category/marketing/feed/	/home/ramps/Desktop/bilsakshi/billsakshi.com/category/marketing/feed/index.html	(from https://billsakshi.com/category/marketing/)
14:57:38	6487/6487	---MC-	200	added ('OK')	application/json	date:Thu,%2016%20May%202024%2009:27:36%20GMT	https://billsakshi.com/wp-json/wp/v2/posts/141	/home/ramps/Desktop/bilsakshi/billsakshi.com/wp-json/wp/v2/posts/141.json	(from https://billsakshi.com/design/the-best-saas-tools-to-boost-business-growth/)
14:57:39	2432/2432	---MC-	200	added ('OK')	application/json	date:Thu,%2016%20May%202024%2009:27:37%20GMT	https://billsakshi.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbillsakshi.com%2Fdesign%2Fthe-best-saas-tools-to-boost-business-growth%2F	/home/ramps/Desktop/bilsakshi/billsakshi.com/wp-json/oembed/1.0/embed28be.json	(from https://billsakshi.com/design/the-best-saas-tools-to-boost-business-growth/)
14:57:39	868/868	---M-Z	200	added ('OK')	application/rss+xml	etag:%22a8838516f15beb53164e920f5f009901-gzip%22	https://billsakshi.com/design/the-best-saas-tools-to-boost-business-growth/feed/	/home/ramps/Desktop/bilsakshi/billsakshi.com/design/the-best-saas-tools-to-boost-business-growth/feed/index.html	(from https://billsakshi.com/design/the-best-saas-tools-to-boost-business-growth/)
14:57:39	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20May%202024%2009:27:38%20GMT	https://billsakshi.com/?p=141	/home/ramps/Desktop/bilsakshi/billsakshi.com/index269b.html	(from https://billsakshi.com/design/the-best-saas-tools-to-boost-business-growth/)
14:57:39	2628/2628	---M-Z	200	added ('OK')	text/xml	date:Thu,%2016%20May%202024%2009:27:39%20GMT	https://billsakshi.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbillsakshi.com%2Fdesign%2Fthe-best-saas-tools-to-boost-business-growth%2F&format=xml	/home/ramps/Desktop/bilsakshi/billsakshi.com/wp-json/oembed/1.0/embed8719	(from https://billsakshi.com/design/the-best-saas-tools-to-boost-business-growth/)
14:57:40	33794/33794	---M--	200	added ('OK')	image/jpeg	etag:%22690120b-8402-61879592023b5%22	https://billsakshi.com/wp-content/uploads/2021/04/willian-justen-de-vasconcellos-CKLF34baCTQ-unsplash-1024x683-1.jpg	/home/ramps/Desktop/bilsakshi/billsakshi.com/wp-content/uploads/2021/04/willian-justen-de-vasconcellos-CKLF34baCTQ-unsplash-1024x683-1.jpg	(from https://billsakshi.com/design/the-best-saas-tools-to-boost-business-growth/)
14:57:42	6518/6518	---MC-	200	added ('OK')	application/json	date:Thu,%2016%20May%202024%2009:27:40%20GMT	https://billsakshi.com/wp-json/wp/v2/posts/140	/home/ramps/Desktop/bilsakshi/billsakshi.com/wp-json/wp/v2/posts/140.json	(from https://billsakshi.com/freelance/want-to-grow-your-business-you-need-a-growth-strategy/)
14:57:43	2466/2466	---MC-	200	added ('OK')	application/json	date:Thu,%2016%20May%202024%2009:27:41%20GMT	https://billsakshi.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbillsakshi.com%2Ffreelance%2Fwant-to-grow-your-business-you-need-a-growth-strategy%2F	/home/ramps/Desktop/bilsakshi/billsakshi.com/wp-json/oembed/1.0/embed8704.json	(from https://billsakshi.com/freelance/want-to-grow-your-business-you-need-a-growth-strategy/)
14:57:43	902/902	---M-Z	200	added ('OK')	application/rss+xml	etag:%22a8838516f15beb53164e920f5f009901-gzip%22	https://billsakshi.com/freelance/want-to-grow-your-business-you-need-a-growth-strategy/feed/	/home/ramps/Desktop/bilsakshi/billsakshi.com/freelance/want-to-grow-your-business-you-need-a-growth-strategy/feed/index.html	(from https://billsakshi.com/freelance/want-to-grow-your-business-you-need-a-growth-strategy/)
14:57:43	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20May%202024%2009:27:42%20GMT	https://billsakshi.com/?p=140	/home/ramps/Desktop/bilsakshi/billsakshi.com/index248a.html	(from https://billsakshi.com/freelance/want-to-grow-your-business-you-need-a-growth-strategy/)
14:57:43	2662/2662	---M-Z	200	added ('OK')	text/xml	date:Thu,%2016%20May%202024%2009:27:43%20GMT	https://billsakshi.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbillsakshi.com%2Ffreelance%2Fwant-to-grow-your-business-you-need-a-growth-strategy%2F&format=xml	/home/ramps/Desktop/bilsakshi/billsakshi.com/wp-json/oembed/1.0/embed9dda	(from https://billsakshi.com/freelance/want-to-grow-your-business-you-need-a-growth-strategy/)
14:57:44	47383/47383	---M--	200	added ('OK')	image/jpeg	etag:%2269011fe-b917-6187958fc111d%22	https://billsakshi.com/wp-content/uploads/2021/04/kyle-glenn-QM1yQOO4uQQ-unsplash-1024x703-1.jpg	/home/ramps/Desktop/bilsakshi/billsakshi.com/wp-content/uploads/2021/04/kyle-glenn-QM1yQOO4uQQ-unsplash-1024x703-1.jpg	(from https://billsakshi.com/freelance/want-to-grow-your-business-you-need-a-growth-strategy/)
14:57:46	594/594	---MC-	200	added ('OK')	application/json	date:Thu,%2016%20May%202024%2009:27:44%20GMT	https://billsakshi.com/wp-json/wp/v2/categories/5	/home/ramps/Desktop/bilsakshi/billsakshi.com/wp-json/wp/v2/categories/5.json	(from https://billsakshi.com/category/freelance/)
14:57:47	6534/6534	---MC-	200	added ('OK')	application/json	date:Thu,%2016%20May%202024%2009:27:45%20GMT	https://billsakshi.com/wp-json/wp/v2/posts/139	/home/ramps/Desktop/bilsakshi/billsakshi.com/wp-json/wp/v2/posts/139.json	(from https://billsakshi.com/design/tools-and-tips-to-successfully-organize-your-small-business/)
14:57:47	11162/11162	---M-Z	200	added ('OK')	application/rss+xml	etag:%22a8838516f15beb53164e920f5f009901-gzip%22	https://billsakshi.com/category/freelance/feed/	/home/ramps/Desktop/bilsakshi/billsakshi.com/category/freelance/feed/index.html	(from https://billsakshi.com/category/freelance/)
14:57:47	913/913	---M-Z	200	added ('OK')	application/rss+xml	etag:%22a8838516f15beb53164e920f5f009901-gzip%22	https://billsakshi.com/design/tools-and-tips-to-successfully-organize-your-small-business/feed/	/home/ramps/Desktop/bilsakshi/billsakshi.com/design/tools-and-tips-to-successfully-organize-your-small-business/feed/index.html	(from https://billsakshi.com/design/tools-and-tips-to-successfully-organize-your-small-business/)
14:57:48	2492/2492	---MC-	200	added ('OK')	application/json	date:Thu,%2016%20May%202024%2009:27:47%20GMT	https://billsakshi.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbillsakshi.com%2Fdesign%2Ftools-and-tips-to-successfully-organize-your-small-business%2F	/home/ramps/Desktop/bilsakshi/billsakshi.com/wp-json/oembed/1.0/embed9363.json	(from https://billsakshi.com/design/tools-and-tips-to-successfully-organize-your-small-business/)
14:57:48	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20May%202024%2009:27:47%20GMT	https://billsakshi.com/?p=139	/home/ramps/Desktop/bilsakshi/billsakshi.com/indexb4d2.html	(from https://billsakshi.com/design/tools-and-tips-to-successfully-organize-your-small-business/)
14:57:48	2688/2688	---M-Z	200	added ('OK')	text/xml	date:Thu,%2016%20May%202024%2009:27:47%20GMT	https://billsakshi.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbillsakshi.com%2Fdesign%2Ftools-and-tips-to-successfully-organize-your-small-business%2F&format=xml	/home/ramps/Desktop/bilsakshi/billsakshi.com/wp-json/oembed/1.0/embedeae1	(from https://billsakshi.com/design/tools-and-tips-to-successfully-organize-your-small-business/)
14:57:49	69165/69165	---M--	200	added ('OK')	image/jpeg	etag:%226901204-10e2d-61879590e02f9%22	https://billsakshi.com/wp-content/uploads/2021/04/david-villasana-1vFLiUsIS6E-unsplash-1024x683-1.jpg	/home/ramps/Desktop/bilsakshi/billsakshi.com/wp-content/uploads/2021/04/david-villasana-1vFLiUsIS6E-unsplash-1024x683-1.jpg	(from https://billsakshi.com/design/tools-and-tips-to-successfully-organize-your-small-business/)
14:57:51	6512/6512	---MC-	200	added ('OK')	application/json	date:Thu,%2016%20May%202024%2009:27:49%20GMT	https://billsakshi.com/wp-json/wp/v2/posts/138	/home/ramps/Desktop/bilsakshi/billsakshi.com/wp-json/wp/v2/posts/138.json	(from https://billsakshi.com/marketing/writing-a-business-case-what-it-is-and-how-to-write/)
14:57:51	896/896	---M-Z	200	added ('OK')	application/rss+xml	etag:%22a8838516f15beb53164e920f5f009901-gzip%22	https://billsakshi.com/marketing/writing-a-business-case-what-it-is-and-how-to-write/feed/	/home/ramps/Desktop/bilsakshi/billsakshi.com/marketing/writing-a-business-case-what-it-is-and-how-to-write/feed/index.html	(from https://billsakshi.com/marketing/writing-a-business-case-what-it-is-and-how-to-write/)
14:57:52	2457/2457	---MC-	200	added ('OK')	application/json	date:Thu,%2016%20May%202024%2009:27:50%20GMT	https://billsakshi.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbillsakshi.com%2Fmarketing%2Fwriting-a-business-case-what-it-is-and-how-to-write%2F	/home/ramps/Desktop/bilsakshi/billsakshi.com/wp-json/oembed/1.0/embedf6eb.json	(from https://billsakshi.com/marketing/writing-a-business-case-what-it-is-and-how-to-write/)
14:57:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20May%202024%2009:27:51%20GMT	https://billsakshi.com/?p=138	/home/ramps/Desktop/bilsakshi/billsakshi.com/index1a26.html	(from https://billsakshi.com/marketing/writing-a-business-case-what-it-is-and-how-to-write/)
14:57:52	2653/2653	---M-Z	200	added ('OK')	text/xml	date:Thu,%2016%20May%202024%2009:27:51%20GMT	https://billsakshi.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbillsakshi.com%2Fmarketing%2Fwriting-a-business-case-what-it-is-and-how-to-write%2F&format=xml	/home/ramps/Desktop/bilsakshi/billsakshi.com/wp-json/oembed/1.0/embede286	(from https://billsakshi.com/marketing/writing-a-business-case-what-it-is-and-how-to-write/)
14:57:53	30618/30618	---M--	200	added ('OK')	image/jpeg	etag:%22690120f-779a-61879593960cd%22	https://billsakshi.com/wp-content/uploads/2021/04/tom-barrett-hIzjVUqhiBQ-unsplash-1024x682-1.jpg	/home/ramps/Desktop/bilsakshi/billsakshi.com/wp-content/uploads/2021/04/tom-barrett-hIzjVUqhiBQ-unsplash-1024x682-1.jpg	(from https://billsakshi.com/marketing/writing-a-business-case-what-it-is-and-how-to-write/)
14:57:55	6506/6506	---MC-	200	added ('OK')	application/json	date:Thu,%2016%20May%202024%2009:27:53%20GMT	https://billsakshi.com/wp-json/wp/v2/posts/147	/home/ramps/Desktop/bilsakshi/billsakshi.com/wp-json/wp/v2/posts/147.json	(from https://billsakshi.com/design/5-stages-of-team-development-what-you-need-to-know/)
14:57:56	2446/2446	---MC-	200	added ('OK')	application/json	date:Thu,%2016%20May%202024%2009:27:54%20GMT	https://billsakshi.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbillsakshi.com%2Fdesign%2F5-stages-of-team-development-what-you-need-to-know%2F	/home/ramps/Desktop/bilsakshi/billsakshi.com/wp-json/oembed/1.0/embed9329.json	(from https://billsakshi.com/design/5-stages-of-team-development-what-you-need-to-know/)
14:57:56	887/887	---M-Z	200	added ('OK')	application/rss+xml	etag:%22a8838516f15beb53164e920f5f009901-gzip%22	https://billsakshi.com/design/5-stages-of-team-development-what-you-need-to-know/feed/	/home/ramps/Desktop/bilsakshi/billsakshi.com/design/5-stages-of-team-development-what-you-need-to-know/feed/index.html	(from https://billsakshi.com/design/5-stages-of-team-development-what-you-need-to-know/)
14:57:56	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20May%202024%2009:27:55%20GMT	https://billsakshi.com/?p=147	/home/ramps/Desktop/bilsakshi/billsakshi.com/index2fa7.html	(from https://billsakshi.com/design/5-stages-of-team-development-what-you-need-to-know/)
14:57:56	2642/2642	---M-Z	200	added ('OK')	text/xml	date:Thu,%2016%20May%202024%2009:27:56%20GMT	https://billsakshi.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbillsakshi.com%2Fdesign%2F5-stages-of-team-development-what-you-need-to-know%2F&format=xml	/home/ramps/Desktop/bilsakshi/billsakshi.com/wp-json/oembed/1.0/embed44a7	(from https://billsakshi.com/design/5-stages-of-team-development-what-you-need-to-know/)
14:57:57	6085/6085	---M--	200	added ('OK')	image/jpeg	etag:%226901215-17c5-61879594789e3%22	https://billsakshi.com/wp-content/uploads/2021/04/mike-dorner-sf_1ZDA1YFw-unsplash-1024x682-1.jpg	/home/ramps/Desktop/bilsakshi/billsakshi.com/wp-content/uploads/2021/04/mike-dorner-sf_1ZDA1YFw-unsplash-1024x682-1.jpg	(from https://billsakshi.com/design/5-stages-of-team-development-what-you-need-to-know/)
14:58:00	373314/-1	---M--	200	added ('OK')	application/json	date:Thu,%2016%20May%202024%2009:27:57%20GMT	https://billsakshi.com/wp-json/	/home/ramps/Desktop/bilsakshi/billsakshi.com/wp-json/index.html	(from https://billsakshi.com/)
14:58:01	52752/52752	UR-MC-	404	error ('Not%20Found')	text/html	date:Thu,%2016%20May%202024%2009:27:57%20GMT	https://billsakshi.com/wp-content/uploads/2021/04/bg-0.png	/home/ramps/Desktop/bilsakshi/billsakshi.com/wp-content/uploads/2021/04/bg-0.png	(from https://billsakshi.com/)
14:58:03	148587/148587	UR-MC-	200	added ('OK')	application/json	date:Thu,%2016%20May%202024%2009:27:57%20GMT	https://billsakshi.com/wp-json/wp/v2/pages/1204	/home/ramps/Desktop/bilsakshi/billsakshi.com/wp-json/wp/v2/pages/1204.json	(from https://billsakshi.com/)
14:58:04	2017/2017	UR-MC-	200	added ('OK')	application/json	date:Thu,%2016%20May%202024%2009:27:57%20GMT	https://billsakshi.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbillsakshi.com%2F	/home/ramps/Desktop/bilsakshi/billsakshi.com/wp-json/oembed/1.0/embedec3d.json	(from https://billsakshi.com/)
14:58:04	52752/52752	UR-MC-	404	error ('Not%20Found')	text/html	date:Thu,%2016%20May%202024%2009:28:01%20GMT	https://billsakshi.com/wp-content/uploads/2021/04/10-4.png	/home/ramps/Desktop/bilsakshi/billsakshi.com/wp-content/uploads/2021/04/10-4.png	(from https://billsakshi.com/)
14:58:04	52752/52752	UR-MC-	404	error ('Not%20Found')	text/html	date:Thu,%2016%20May%202024%2009:28:01%20GMT	https://billsakshi.com/wp-content/uploads/2024/05/cropped-png-Bill-sakshi-1.png	/home/ramps/Desktop/bilsakshi/billsakshi.com/wp-content/uploads/2024/05/cropped-png-Bill-sakshi-1.png	(from https://billsakshi.com/)
14:58:07	52752/52752	UR-MC-	404	error ('Not%20Found')	text/html	date:Thu,%2016%20May%202024%2009:28:03%20GMT	https://billsakshi.com/wp-content/uploads/2021/04/10-1.png	/home/ramps/Desktop/bilsakshi/billsakshi.com/wp-content/uploads/2021/04/10-1.png	(from https://billsakshi.com/)
14:58:07	63003/63003	UR-MC-	200	added ('OK')	application/json	date:Thu,%2016%20May%202024%2009:28:04%20GMT	https://billsakshi.com/wp-json/wp/v2/pages/536	/home/ramps/Desktop/bilsakshi/billsakshi.com/wp-json/wp/v2/pages/536.json	(from https://billsakshi.com/pricing/)
14:58:07	52752/52752	UR-MC-	404	error ('Not%20Found')	text/html	date:Thu,%2016%20May%202024%2009:28:04%20GMT	https://billsakshi.com/wp-content/uploads/2021/04/david-villasana-1vFLiUsIS6E-unsplash-1024x683-1-768x512.jpg	/home/ramps/Desktop/bilsakshi/billsakshi.com/wp-content/uploads/2021/04/david-villasana-1vFLiUsIS6E-unsplash-1024x683-1-768x512.jpg	(from https://billsakshi.com/blog/)
14:58:09	9052/9052	UR-MC-	200	added ('OK')	application/json	date:Thu,%2016%20May%202024%2009:28:07%20GMT	https://billsakshi.com/wp-json/wp/v2/pages/392	/home/ramps/Desktop/bilsakshi/billsakshi.com/wp-json/wp/v2/pages/392.json	(from https://billsakshi.com/support-faq/)
14:58:10	2044/2044	UR-MC-	200	added ('OK')	application/json	date:Thu,%2016%20May%202024%2009:28:04%20GMT	https://billsakshi.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbillsakshi.com%2Fpricing%2F	/home/ramps/Desktop/bilsakshi/billsakshi.com/wp-json/oembed/1.0/embede0c9.json	(from https://billsakshi.com/pricing/)
14:58:11	126240/126240	UR-MC-	200	added ('OK')	application/json	date:Thu,%2016%20May%202024%2009:28:06%20GMT	https://billsakshi.com/wp-json/wp/v2/pages/873	/home/ramps/Desktop/bilsakshi/billsakshi.com/wp-json/wp/v2/pages/873.json	(from https://billsakshi.com/services/)
14:58:13	47431/47431	UR-MC-	200	added ('OK')	application/json	date:Thu,%2016%20May%202024%2009:28:11%20GMT	https://billsakshi.com/wp-json/wp/v2/pages/790	/home/ramps/Desktop/bilsakshi/billsakshi.com/wp-json/wp/v2/pages/790.json	(from https://billsakshi.com/contact/)
14:58:13	2049/2049	UR-MC-	200	added ('OK')	application/json	date:Thu,%2016%20May%202024%2009:28:07%20GMT	https://billsakshi.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbillsakshi.com%2Fservices%2F	/home/ramps/Desktop/bilsakshi/billsakshi.com/wp-json/oembed/1.0/embeddc25.json	(from https://billsakshi.com/services/)
14:58:14	1980/-1	---M--	200	added ('OK')	application/rss+xml	etag:%22a8838516f15beb53164e920f5f009901%22	https://billsakshi.com/category/uncategorized/feed/	/home/ramps/Desktop/bilsakshi/billsakshi.com/category/uncategorized/feed/index.html	(from https://billsakshi.com/category/uncategorized/)
14:58:15	2082/2082	UR-MC-	200	added ('OK')	application/json	date:Thu,%2016%20May%202024%2009:28:09%20GMT	https://billsakshi.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbillsakshi.com%2Fsupport-faq%2F	/home/ramps/Desktop/bilsakshi/billsakshi.com/wp-json/oembed/1.0/embede24b.json	(from https://billsakshi.com/support-faq/)
14:58:16	784/-1	---M--	200	added ('OK')	application/rss+xml	etag:%22a8838516f15beb53164e920f5f009901%22	https://billsakshi.com/uncategorized/hello-world/feed/	/home/ramps/Desktop/bilsakshi/billsakshi.com/uncategorized/hello-world/feed/index.html	(from https://billsakshi.com/uncategorized/hello-world/)
14:58:16	52752/52752	UR-MC-	404	error ('Not%20Found')	text/html	date:Thu,%2016%20May%202024%2009:28:14%20GMT	https://billsakshi.com/xmlrpc.php?rsd	/home/ramps/Desktop/bilsakshi/billsakshi.com/xmlrpc0db0.php	(from https://billsakshi.com/)
14:58:17	54076/-1	UR-M--	200	added ('Unknown,%20assuming%20junky%20server')	text/html		https://billsakshi.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbillsakshi.com%2F&format=xml	/home/ramps/Desktop/bilsakshi/billsakshi.com/wp-json/oembed/1.0/embedcc1e	(from https://billsakshi.com/)
14:58:18	2044/2044	UR-MC-	200	added ('OK')	application/json	date:Thu,%2016%20May%202024%2009:28:12%20GMT	https://billsakshi.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbillsakshi.com%2Fcontact%2F	/home/ramps/Desktop/bilsakshi/billsakshi.com/wp-json/oembed/1.0/embedde2a.json	(from https://billsakshi.com/contact/)
14:58:20	883/-1	---M--	200	added ('OK')	application/rss+xml	etag:%22a8838516f15beb53164e920f5f009901%22	https://billsakshi.com/saas/why-startups-fail-11-mistakes-founders-keep-making/feed/	/home/ramps/Desktop/bilsakshi/billsakshi.com/saas/why-startups-fail-11-mistakes-founders-keep-making/feed/index.html	(from https://billsakshi.com/saas/why-startups-fail-11-mistakes-founders-keep-making/)
14:58:21	606/606	UR-MC-	200	added ('OK')	application/json	date:Thu,%2016%20May%202024%2009:28:14%20GMT	https://billsakshi.com/wp-json/wp/v2/categories/1	/home/ramps/Desktop/bilsakshi/billsakshi.com/wp-json/wp/v2/categories/1.json	(from https://billsakshi.com/category/uncategorized/)
14:58:22	2037/2037	UR-MC-	200	added ('OK')	application/json	date:Thu,%2016%20May%202024%2009:28:16%20GMT	https://billsakshi.com/wp-json/wp/v2/posts/1	/home/ramps/Desktop/bilsakshi/billsakshi.com/wp-json/wp/v2/posts/1.json	(from https://billsakshi.com/uncategorized/hello-world/)
14:58:24	2097/2097	UR-MC-	200	added ('OK')	application/json	date:Thu,%2016%20May%202024%2009:28:18%20GMT	https://billsakshi.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbillsakshi.com%2Funcategorized%2Fhello-world%2F	/home/ramps/Desktop/bilsakshi/billsakshi.com/wp-json/oembed/1.0/embedfceb.json	(from https://billsakshi.com/uncategorized/hello-world/)
14:58:25	26137/-1	---M--	200	added ('OK')	application/rss+xml	etag:%22a8838516f15beb53164e920f5f009901%22	https://billsakshi.com/category/saas/feed/	/home/ramps/Desktop/bilsakshi/billsakshi.com/category/saas/feed/index.html	(from https://billsakshi.com/category/saas/)
14:58:26	6502/6502	UR-MC-	200	added ('OK')	application/json	date:Thu,%2016%20May%202024%2009:28:20%20GMT	https://billsakshi.com/wp-json/wp/v2/posts/146	/home/ramps/Desktop/bilsakshi/billsakshi.com/wp-json/wp/v2/posts/146.json	(from https://billsakshi.com/saas/why-startups-fail-11-mistakes-founders-keep-making/)
14:58:28	908/-1	---M--	200	added ('OK')	application/rss+xml	etag:%22a8838516f15beb53164e920f5f009901%22	https://billsakshi.com/business/the-8-step-process-we-used-to-start-a-successful-podcast/feed/	/home/ramps/Desktop/bilsakshi/billsakshi.com/business/the-8-step-process-we-used-to-start-a-successful-podcast/feed/index.html	(from https://billsakshi.com/business/the-8-step-process-we-used-to-start-a-successful-podcast/)
14:58:29	2445/2445	UR-MC-	200	added ('OK')	application/json	date:Thu,%2016%20May%202024%2009:28:23%20GMT	https://billsakshi.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbillsakshi.com%2Fsaas%2Fwhy-startups-fail-11-mistakes-founders-keep-making%2F	/home/ramps/Desktop/bilsakshi/billsakshi.com/wp-json/oembed/1.0/embeddd64.json	(from https://billsakshi.com/saas/why-startups-fail-11-mistakes-founders-keep-making/)
14:58:32	579/579	UR-MC-	200	added ('OK')	application/json	date:Thu,%2016%20May%202024%2009:28:26%20GMT	https://billsakshi.com/wp-json/wp/v2/categories/7	/home/ramps/Desktop/bilsakshi/billsakshi.com/wp-json/wp/v2/categories/7.json	(from https://billsakshi.com/category/saas/)
14:58:33	16089/-1	---M--	200	added ('OK')	application/rss+xml	etag:%22a8838516f15beb53164e920f5f009901%22	https://billsakshi.com/category/business/feed/	/home/ramps/Desktop/bilsakshi/billsakshi.com/category/business/feed/index.html	(from https://billsakshi.com/category/business/)
14:58:34	6523/6523	UR-MC-	200	added ('OK')	application/json	date:Thu,%2016%20May%202024%2009:28:28%20GMT	https://billsakshi.com/wp-json/wp/v2/posts/145	/home/ramps/Desktop/bilsakshi/billsakshi.com/wp-json/wp/v2/posts/145.json	(from https://billsakshi.com/business/the-8-step-process-we-used-to-start-a-successful-podcast/)
14:58:35	2474/2474	UR-MC-	200	added ('OK')	application/json	date:Thu,%2016%20May%202024%2009:28:29%20GMT	https://billsakshi.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbillsakshi.com%2Fbusiness%2Fthe-8-step-process-we-used-to-start-a-successful-podcast%2F	/home/ramps/Desktop/bilsakshi/billsakshi.com/wp-json/oembed/1.0/embedc55e.json	(from https://billsakshi.com/business/the-8-step-process-we-used-to-start-a-successful-podcast/)
14:58:36	888/-1	---M--	200	added ('OK')	application/rss+xml	etag:%22a8838516f15beb53164e920f5f009901%22	https://billsakshi.com/business/be-remarkable-how-to-make-your-business-stand-out/feed/	/home/ramps/Desktop/bilsakshi/billsakshi.com/business/be-remarkable-how-to-make-your-business-stand-out/feed/index.html	(from https://billsakshi.com/business/be-remarkable-how-to-make-your-business-stand-out/)
14:58:40	591/591	UR-MC-	200	added ('OK')	application/json	date:Thu,%2016%20May%202024%2009:28:33%20GMT	https://billsakshi.com/wp-json/wp/v2/categories/3	/home/ramps/Desktop/bilsakshi/billsakshi.com/wp-json/wp/v2/categories/3.json	(from https://billsakshi.com/category/business/)
14:58:41	857/-1	---M--	200	added ('OK')	application/rss+xml	etag:%22a8838516f15beb53164e920f5f009901%22	https://billsakshi.com/design/what-effect-will-ai-have-on-construction/feed/	/home/ramps/Desktop/bilsakshi/billsakshi.com/design/what-effect-will-ai-have-on-construction/feed/index.html	(from https://billsakshi.com/design/what-effect-will-ai-have-on-construction/)
14:58:42	6505/6505	UR-MC-	200	added ('OK')	application/json	date:Thu,%2016%20May%202024%2009:28:36%20GMT	https://billsakshi.com/wp-json/wp/v2/posts/144	/home/ramps/Desktop/bilsakshi/billsakshi.com/wp-json/wp/v2/posts/144.json	(from https://billsakshi.com/business/be-remarkable-how-to-make-your-business-stand-out/)
14:58:42	2438/2438	UR-MC-	200	added ('OK')	application/json	date:Thu,%2016%20May%202024%2009:28:36%20GMT	https://billsakshi.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbillsakshi.com%2Fbusiness%2Fbe-remarkable-how-to-make-your-business-stand-out%2F	/home/ramps/Desktop/bilsakshi/billsakshi.com/wp-json/oembed/1.0/embed10e8.json	(from https://billsakshi.com/business/be-remarkable-how-to-make-your-business-stand-out/)
14:58:43	21092/-1	---M--	200	added ('OK')	application/rss+xml	etag:%22a8838516f15beb53164e920f5f009901%22	https://billsakshi.com/category/design/feed/	/home/ramps/Desktop/bilsakshi/billsakshi.com/category/design/feed/index.html	(from https://billsakshi.com/category/design/)
14:58:47	6474/6474	UR-MC-	200	added ('OK')	application/json	date:Thu,%2016%20May%202024%2009:28:41%20GMT	https://billsakshi.com/wp-json/wp/v2/posts/143	/home/ramps/Desktop/bilsakshi/billsakshi.com/wp-json/wp/v2/posts/143.json	(from https://billsakshi.com/design/what-effect-will-ai-have-on-construction/)
14:58:48	2399/2399	UR-MC-	200	added ('OK')	application/json	date:Thu,%2016%20May%202024%2009:28:42%20GMT	https://billsakshi.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbillsakshi.com%2Fdesign%2Fwhat-effect-will-ai-have-on-construction%2F	/home/ramps/Desktop/bilsakshi/billsakshi.com/wp-json/oembed/1.0/embed4eab.json	(from https://billsakshi.com/design/what-effect-will-ai-have-on-construction/)
14:58:48	866/-1	---M--	200	added ('OK')	application/rss+xml	etag:%22a8838516f15beb53164e920f5f009901%22	https://billsakshi.com/business/20-business-blogs-that-will-blow-your-mind/feed/	/home/ramps/Desktop/bilsakshi/billsakshi.com/business/20-business-blogs-that-will-blow-your-mind/feed/index.html	(from https://billsakshi.com/business/20-business-blogs-that-will-blow-your-mind/)
14:58:50	585/585	UR-MC-	200	added ('OK')	application/json	date:Thu,%2016%20May%202024%2009:28:44%20GMT	https://billsakshi.com/wp-json/wp/v2/categories/4	/home/ramps/Desktop/bilsakshi/billsakshi.com/wp-json/wp/v2/categories/4.json	(from https://billsakshi.com/category/design/)
14:58:50	101907/-1	---M--	200	added ('OK')	text/html	date:Thu,%2016%20May%202024%2009:28:21%20GMT	https://billsakshi.com/pricing/	/home/ramps/Desktop/bilsakshi/billsakshi.com/pricing/index.html	(from https://billsakshi.com/)
